,proto,service,id.resp_p,missed_bytes,version,cipher,curve,resumed,established,sni_matches_cert,secure_label
6048,udp,,53,0,1,1,1,1,1,1,1
6049,udp,,53,0,1,1,1,1,1,1,1
6050,udp,,53,0,1,1,1,1,1,1,1
6051,udp,,53,0,1,1,1,1,1,1,1
6052,udp,,53,0,1,1,1,1,1,1,1
6053,udp,,53,0,1,1,1,1,1,1,1
6054,udp,,53,0,1,1,1,1,1,1,1
6055,udp,,53,0,1,1,1,1,1,1,1
6056,udp,,53,0,1,1,1,1,1,1,1
6057,udp,,53,0,1,1,1,1,1,1,1
6058,udp,,53,0,1,1,1,1,1,1,1
6059,udp,,53,0,1,1,1,1,1,1,1
6060,udp,,53,0,1,1,1,1,1,1,1
6061,udp,,53,0,1,1,1,1,1,1,1
6062,udp,,53,0,1,1,1,1,1,1,1
6063,udp,,53,0,1,1,1,1,1,1,1
6064,udp,,53,0,1,1,1,1,1,1,1
6065,udp,,53,0,1,1,1,1,1,1,1
6066,udp,,53,0,1,1,1,1,1,1,1
6067,udp,,53,0,1,1,1,1,1,1,1
6068,udp,,53,0,1,1,1,1,1,1,1
6069,udp,,53,0,1,1,1,1,1,1,1
6070,udp,,53,0,1,1,1,1,1,1,1
6071,udp,,53,0,1,1,1,1,1,1,1
6072,udp,,53,0,1,1,1,1,1,1,1
6073,udp,,53,0,1,1,1,1,1,1,1
6074,udp,,53,0,1,1,1,1,1,1,1
6075,udp,,53,0,1,1,1,1,1,1,1
6076,udp,,53,0,1,1,1,1,1,1,1
6077,udp,,53,0,1,1,1,1,1,1,1
6078,udp,,53,0,1,1,1,1,1,1,1
6079,udp,,53,0,1,1,1,1,1,1,1
6080,udp,,53,0,1,1,1,1,1,1,1
6081,udp,,53,0,1,1,1,1,1,1,1
6082,udp,,53,0,1,1,1,1,1,1,1
6083,udp,,53,0,1,1,1,1,1,1,1
6084,udp,,53,0,1,1,1,1,1,1,1
6085,tcp,,9092,0,1,1,1,1,1,1,1
6086,udp,,53,0,1,1,1,1,1,1,1
6087,udp,,53,0,1,1,1,1,1,1,1
6088,udp,,53,0,1,1,1,1,1,1,1
6089,udp,,53,0,1,1,1,1,1,1,1
6090,udp,,53,0,1,1,1,1,1,1,1
6091,udp,,53,0,1,1,1,1,1,1,1
6092,udp,,53,0,1,1,1,1,1,1,1
6093,udp,,53,0,1,1,1,1,1,1,1
6094,udp,,53,0,1,1,1,1,1,1,1
6095,udp,,53,0,1,1,1,1,1,1,1
6096,udp,,53,0,1,1,1,1,1,1,1
6097,tcp,,27017,0,1,1,1,1,1,1,1
6098,tcp,,57574,0,1,1,1,1,1,1,1
6099,udp,,53,0,1,1,1,1,1,1,1
6100,udp,,53,0,1,1,1,1,1,1,1
6101,udp,,53,0,1,1,1,1,1,1,1
6102,udp,,53,0,1,1,1,1,1,1,1
6103,udp,,53,0,1,1,1,1,1,1,1
6104,udp,,53,0,1,1,1,1,1,1,1
6105,tcp,,9092,0,1,1,1,1,1,1,1
6106,udp,,53,0,1,1,1,1,1,1,1
6107,udp,,53,0,1,1,1,1,1,1,1
6108,udp,,53,0,1,1,1,1,1,1,1
6109,udp,,53,0,1,1,1,1,1,1,1
6110,udp,,53,0,1,1,1,1,1,1,1
6111,udp,,53,0,1,1,1,1,1,1,1
6112,udp,,53,0,1,1,1,1,1,1,1
6113,udp,,53,0,1,1,1,1,1,1,1
6114,udp,,53,0,1,1,1,1,1,1,1
6115,udp,,53,0,1,1,1,1,1,1,1
6116,udp,,53,0,1,1,1,1,1,1,1
6117,udp,,53,0,1,1,1,1,1,1,1
6118,udp,,53,0,1,1,1,1,1,1,1
6119,udp,,53,0,1,1,1,1,1,1,1
6120,udp,,53,0,1,1,1,1,1,1,1
6121,udp,,53,0,1,1,1,1,1,1,1
6122,udp,,53,0,1,1,1,1,1,1,1
6123,udp,,53,0,1,1,1,1,1,1,1
6124,udp,,53,0,1,1,1,1,1,1,1
6125,udp,,53,0,1,1,1,1,1,1,1
6126,udp,,53,0,1,1,1,1,1,1,1
6127,udp,,53,0,1,1,1,1,1,1,1
6128,udp,,53,0,1,1,1,1,1,1,1
6129,udp,,53,0,1,1,1,1,1,1,1
6130,udp,,53,0,1,1,1,1,1,1,1
6131,udp,,53,0,1,1,1,1,1,1,1
6132,udp,,53,0,1,1,1,1,1,1,1
6133,udp,,53,0,1,1,1,1,1,1,1
6134,udp,,53,0,1,1,1,1,1,1,1
6135,udp,,53,0,1,1,1,1,1,1,1
6136,udp,,53,0,1,1,1,1,1,1,1
6137,udp,,53,0,1,1,1,1,1,1,1
6138,udp,,53,0,1,1,1,1,1,1,1
6139,udp,,53,0,1,1,1,1,1,1,1
6140,udp,,53,0,1,1,1,1,1,1,1
6141,udp,,53,0,1,1,1,1,1,1,1
6142,udp,,53,0,1,1,1,1,1,1,1
6143,udp,,53,0,1,1,1,1,1,1,1
6144,udp,,53,0,1,1,1,1,1,1,1
6145,tcp,,34984,0,1,1,1,1,1,1,1
6146,tcp,,50960,0,1,1,1,1,1,1,1
6147,tcp,,50912,0,1,1,1,1,1,1,1
6148,udp,,53,0,1,1,1,1,1,1,1
6149,udp,,53,0,1,1,1,1,1,1,1
6150,udp,,53,0,1,1,1,1,1,1,1
6151,udp,,53,0,1,1,1,1,1,1,1
6152,udp,,53,0,1,1,1,1,1,1,1
6153,udp,,53,0,1,1,1,1,1,1,1
6154,udp,,53,0,1,1,1,1,1,1,1
6155,udp,,53,0,1,1,1,1,1,1,1
6156,udp,,53,0,1,1,1,1,1,1,1
6157,udp,,53,0,1,1,1,1,1,1,1
6158,udp,,53,0,1,1,1,1,1,1,1
6159,udp,,53,0,1,1,1,1,1,1,1
6160,udp,,53,0,1,1,1,1,1,1,1
6161,udp,,53,0,1,1,1,1,1,1,1
6162,tcp,,42773,0,1,1,1,1,1,1,1
6163,udp,,53,0,1,1,1,1,1,1,1
6164,udp,,53,0,1,1,1,1,1,1,1
6165,udp,,53,0,1,1,1,1,1,1,1
6166,udp,,53,0,1,1,1,1,1,1,1
6167,udp,,53,0,1,1,1,1,1,1,1
6168,udp,,53,0,1,1,1,1,1,1,1
6169,udp,,53,0,1,1,1,1,1,1,1
6170,udp,,53,0,1,1,1,1,1,1,1
6171,tcp,,50872,0,1,1,1,1,1,1,1
6172,udp,,53,0,1,1,1,1,1,1,1
6173,udp,,53,0,1,1,1,1,1,1,1
6174,tcp,,58768,0,1,1,1,1,1,1,1
6175,tcp,,45903,0,1,1,1,1,1,1,1
6176,udp,,53,0,1,1,1,1,1,1,1
6177,udp,,53,0,1,1,1,1,1,1,1
6178,udp,,53,0,1,1,1,1,1,1,1
6179,udp,,53,0,1,1,1,1,1,1,1
6180,udp,,53,0,1,1,1,1,1,1,1
6181,udp,,53,0,1,1,1,1,1,1,1
6182,udp,,53,0,1,1,1,1,1,1,1
6183,udp,,53,0,1,1,1,1,1,1,1
6184,udp,,53,0,1,1,1,1,1,1,1
6185,udp,,53,0,1,1,1,1,1,1,1
6186,udp,,53,0,1,1,1,1,1,1,1
6187,udp,,53,0,1,1,1,1,1,1,1
6188,udp,,53,0,1,1,1,1,1,1,1
6189,udp,,53,0,1,1,1,1,1,1,1
6190,udp,,53,0,1,1,1,1,1,1,1
6191,udp,,53,0,1,1,1,1,1,1,1
6192,udp,,53,0,1,1,1,1,1,1,1
6193,udp,,53,0,1,1,1,1,1,1,1
6194,udp,,53,0,1,1,1,1,1,1,1
6195,udp,,53,0,1,1,1,1,1,1,1
6196,udp,,53,0,1,1,1,1,1,1,1
6197,udp,,53,0,1,1,1,1,1,1,1
6198,udp,,53,0,1,1,1,1,1,1,1
6199,tcp,,9092,0,1,1,1,1,1,1,1
6200,tcp,,9997,0,1,1,1,1,1,1,1
6201,tcp,,9997,0,1,1,1,1,1,1,1
6202,tcp,,2181,0,1,1,1,1,1,1,1
6203,tcp,,36276,0,1,1,1,1,1,1,1
6204,udp,,53,0,1,1,1,1,1,1,1
6205,udp,,53,0,1,1,1,1,1,1,1
6206,udp,,53,0,1,1,1,1,1,1,1
6207,udp,,53,0,1,1,1,1,1,1,1
6208,udp,,53,0,1,1,1,1,1,1,1
6209,udp,,53,0,1,1,1,1,1,1,1
6210,udp,,53,0,1,1,1,1,1,1,1
6211,udp,,53,0,1,1,1,1,1,1,1
6212,udp,,53,0,1,1,1,1,1,1,1
6213,udp,,53,0,1,1,1,1,1,1,1
6214,udp,,53,0,1,1,1,1,1,1,1
6215,udp,,53,0,1,1,1,1,1,1,1
6216,udp,,53,0,1,1,1,1,1,1,1
6217,udp,,53,0,1,1,1,1,1,1,1
6218,udp,,53,0,1,1,1,1,1,1,1
6219,udp,,53,0,1,1,1,1,1,1,1
6220,udp,,53,0,1,1,1,1,1,1,1
6221,udp,,53,0,1,1,1,1,1,1,1
6222,tcp,,9092,0,1,1,1,1,1,1,1
6223,udp,,53,0,1,1,1,1,1,1,1
6224,udp,,53,0,1,1,1,1,1,1,1
6225,udp,,53,0,1,1,1,1,1,1,1
6226,udp,,53,0,1,1,1,1,1,1,1
6227,udp,,53,0,1,1,1,1,1,1,1
6228,udp,,53,0,1,1,1,1,1,1,1
6229,udp,,53,0,1,1,1,1,1,1,1
6230,udp,,53,0,1,1,1,1,1,1,1
6231,tcp,,57574,0,1,1,1,1,1,1,1
6232,udp,,53,0,1,1,1,1,1,1,1
6233,udp,,53,0,1,1,1,1,1,1,1
6234,udp,,53,0,1,1,1,1,1,1,1
6235,udp,,53,0,1,1,1,1,1,1,1
6236,udp,,53,0,1,1,1,1,1,1,1
6237,udp,,53,0,1,1,1,1,1,1,1
6238,udp,,53,0,1,1,1,1,1,1,1
6239,udp,,53,0,1,1,1,1,1,1,1
6240,udp,,53,0,1,1,1,1,1,1,1
6241,udp,,53,0,1,1,1,1,1,1,1
6242,udp,,53,0,1,1,1,1,1,1,1
6243,udp,,53,0,1,1,1,1,1,1,1
6244,udp,,53,0,1,1,1,1,1,1,1
6245,udp,,53,0,1,1,1,1,1,1,1
6246,udp,,53,0,1,1,1,1,1,1,1
6247,udp,,53,0,1,1,1,1,1,1,1
6248,udp,,53,0,1,1,1,1,1,1,1
6249,udp,,53,0,1,1,1,1,1,1,1
6250,udp,,53,0,1,1,1,1,1,1,1
6251,udp,,53,0,1,1,1,1,1,1,1
6252,udp,,53,0,1,1,1,1,1,1,1
6253,udp,,53,0,1,1,1,1,1,1,1
6254,udp,,53,0,1,1,1,1,1,1,1
6255,udp,,53,0,1,1,1,1,1,1,1
6256,udp,,53,0,1,1,1,1,1,1,1
6257,udp,,53,0,1,1,1,1,1,1,1
6258,udp,,53,0,1,1,1,1,1,1,1
6259,udp,,53,0,1,1,1,1,1,1,1
6260,udp,,53,0,1,1,1,1,1,1,1
6261,udp,,53,0,1,1,1,1,1,1,1
6262,tcp,,34984,0,1,1,1,1,1,1,1
6263,udp,,53,0,1,1,1,1,1,1,1
6264,udp,,53,0,1,1,1,1,1,1,1
6265,udp,,53,0,1,1,1,1,1,1,1
6266,udp,,53,0,1,1,1,1,1,1,1
6267,udp,,53,0,1,1,1,1,1,1,1
6268,udp,,53,0,1,1,1,1,1,1,1
6269,udp,,53,0,1,1,1,1,1,1,1
6270,udp,,53,0,1,1,1,1,1,1,1
6271,tcp,,50960,0,1,1,1,1,1,1,1
6272,udp,,53,0,1,1,1,1,1,1,1
6273,udp,,53,0,1,1,1,1,1,1,1
6274,tcp,,50912,0,1,1,1,1,1,1,1
6275,udp,,53,0,1,1,1,1,1,1,1
6276,udp,,53,0,1,1,1,1,1,1,1
6277,udp,,53,0,1,1,1,1,1,1,1
6278,udp,,53,0,1,1,1,1,1,1,1
6279,tcp,,9092,0,1,1,1,1,1,1,1
6280,udp,,53,0,1,1,1,1,1,1,1
6281,udp,,53,0,1,1,1,1,1,1,1
6282,udp,,53,0,1,1,1,1,1,1,1
6283,udp,,53,0,1,1,1,1,1,1,1
6284,udp,,53,0,1,1,1,1,1,1,1
6285,udp,,53,0,1,1,1,1,1,1,1
6286,udp,,53,0,1,1,1,1,1,1,1
6287,udp,,53,0,1,1,1,1,1,1,1
6288,tcp,,42773,0,1,1,1,1,1,1,1
6289,udp,,53,0,1,1,1,1,1,1,1
6290,udp,,53,0,1,1,1,1,1,1,1
6291,udp,,53,0,1,1,1,1,1,1,1
6292,udp,,53,0,1,1,1,1,1,1,1
6293,udp,,53,0,1,1,1,1,1,1,1
6294,udp,,53,0,1,1,1,1,1,1,1
6295,udp,,53,0,1,1,1,1,1,1,1
6296,udp,,53,0,1,1,1,1,1,1,1
6297,udp,,53,0,1,1,1,1,1,1,1
6298,udp,,53,0,1,1,1,1,1,1,1
6299,udp,,53,0,1,1,1,1,1,1,1
6300,udp,,53,0,1,1,1,1,1,1,1
6301,udp,,53,0,1,1,1,1,1,1,1
6302,udp,,53,0,1,1,1,1,1,1,1
6303,udp,,53,0,1,1,1,1,1,1,1
6304,udp,,53,0,1,1,1,1,1,1,1
6305,tcp,,50872,0,1,1,1,1,1,1,1
6306,udp,,53,0,1,1,1,1,1,1,1
6307,udp,,53,0,1,1,1,1,1,1,1
6308,udp,,53,0,1,1,1,1,1,1,1
6309,udp,,53,0,1,1,1,1,1,1,1
6310,tcp,,2181,0,1,1,1,1,1,1,1
6311,udp,,53,0,1,1,1,1,1,1,1
6312,udp,,53,0,1,1,1,1,1,1,1
6313,udp,,53,0,1,1,1,1,1,1,1
6314,udp,,53,0,1,1,1,1,1,1,1
6315,udp,,53,0,1,1,1,1,1,1,1
6316,udp,,53,0,1,1,1,1,1,1,1
6317,tcp,,27017,0,1,1,1,1,1,1,1
6318,tcp,,57574,0,1,1,1,1,1,1,1
6319,udp,,53,0,1,1,1,1,1,1,1
6320,udp,,53,0,1,1,1,1,1,1,1
6321,udp,,53,0,1,1,1,1,1,1,1
6322,udp,,53,0,1,1,1,1,1,1,1
6323,udp,,53,0,1,1,1,1,1,1,1
6324,udp,,53,0,1,1,1,1,1,1,1
6325,udp,,53,0,1,1,1,1,1,1,1
6326,udp,,53,0,1,1,1,1,1,1,1
6327,udp,,53,0,1,1,1,1,1,1,1
6328,udp,,53,0,1,1,1,1,1,1,1
6329,udp,,53,0,1,1,1,1,1,1,1
6330,udp,,53,0,1,1,1,1,1,1,1
6331,udp,,53,0,1,1,1,1,1,1,1
6332,udp,,53,0,1,1,1,1,1,1,1
6333,udp,,53,0,1,1,1,1,1,1,1
6334,udp,,53,0,1,1,1,1,1,1,1
6335,udp,,53,0,1,1,1,1,1,1,1
6336,udp,,53,0,1,1,1,1,1,1,1
6337,udp,,53,0,1,1,1,1,1,1,1
6338,udp,,53,0,1,1,1,1,1,1,1
6339,udp,,53,0,1,1,1,1,1,1,1
6340,udp,,53,0,1,1,1,1,1,1,1
6341,udp,,53,0,1,1,1,1,1,1,1
6342,udp,,53,0,1,1,1,1,1,1,1
6343,udp,,53,0,1,1,1,1,1,1,1
6344,udp,,53,0,1,1,1,1,1,1,1
6345,udp,,53,0,1,1,1,1,1,1,1
6346,udp,,53,0,1,1,1,1,1,1,1
6347,udp,,53,0,1,1,1,1,1,1,1
6348,udp,,53,0,1,1,1,1,1,1,1
6349,udp,,53,0,1,1,1,1,1,1,1
6350,udp,,53,0,1,1,1,1,1,1,1
6351,udp,,53,0,1,1,1,1,1,1,1
6352,udp,,53,0,1,1,1,1,1,1,1
6353,udp,,53,0,1,1,1,1,1,1,1
6354,udp,,53,0,1,1,1,1,1,1,1
6355,udp,,53,0,1,1,1,1,1,1,1
6356,udp,,53,0,1,1,1,1,1,1,1
6357,udp,,53,0,1,1,1,1,1,1,1
6358,udp,,53,0,1,1,1,1,1,1,1
6359,udp,,53,0,1,1,1,1,1,1,1
6360,udp,,53,0,1,1,1,1,1,1,1
6361,tcp,,34984,0,1,1,1,1,1,1,1
6362,tcp,,9092,0,1,1,1,1,1,1,1
6363,udp,,53,0,1,1,1,1,1,1,1
6364,udp,,53,0,1,1,1,1,1,1,1
6365,udp,,53,0,1,1,1,1,1,1,1
6366,udp,,53,0,1,1,1,1,1,1,1
6367,udp,,53,0,1,1,1,1,1,1,1
6368,udp,,53,0,1,1,1,1,1,1,1
6369,udp,,53,0,1,1,1,1,1,1,1
6370,udp,,53,0,1,1,1,1,1,1,1
6371,udp,,53,0,1,1,1,1,1,1,1
6372,udp,,53,0,1,1,1,1,1,1,1
6373,udp,,53,0,1,1,1,1,1,1,1
6374,udp,,53,0,1,1,1,1,1,1,1
6375,tcp,,50960,0,1,1,1,1,1,1,1
6376,tcp,,50912,0,1,1,1,1,1,1,1
6377,tcp,,58768,0,1,1,1,1,1,1,1
6378,tcp,,45903,0,1,1,1,1,1,1,1
6379,tcp,,42773,0,1,1,1,1,1,1,1
6380,udp,,53,0,1,1,1,1,1,1,1
6381,udp,,53,0,1,1,1,1,1,1,1
6382,udp,,53,0,1,1,1,1,1,1,1
6383,udp,,53,0,1,1,1,1,1,1,1
6384,udp,,53,0,1,1,1,1,1,1,1
6385,udp,,53,0,1,1,1,1,1,1,1
6386,udp,,53,0,1,1,1,1,1,1,1
6387,udp,,53,0,1,1,1,1,1,1,1
6388,udp,,53,0,1,1,1,1,1,1,1
6389,udp,,53,0,1,1,1,1,1,1,1
6390,tcp,,9092,0,1,1,1,1,1,1,1
6391,udp,,53,0,1,1,1,1,1,1,1
6392,udp,,53,0,1,1,1,1,1,1,1
6393,udp,,53,0,1,1,1,1,1,1,1
6394,udp,,53,0,1,1,1,1,1,1,1
6395,udp,,53,0,1,1,1,1,1,1,1
6396,udp,,53,0,1,1,1,1,1,1,1
6397,udp,,53,0,1,1,1,1,1,1,1
6398,udp,,53,0,1,1,1,1,1,1,1
6399,udp,,53,0,1,1,1,1,1,1,1
6400,udp,,53,0,1,1,1,1,1,1,1
6401,udp,,53,0,1,1,1,1,1,1,1
6402,udp,,53,0,1,1,1,1,1,1,1
6403,udp,,53,0,1,1,1,1,1,1,1
6404,udp,,53,0,1,1,1,1,1,1,1
6405,udp,,53,0,1,1,1,1,1,1,1
6406,udp,,53,0,1,1,1,1,1,1,1
6407,udp,,53,0,1,1,1,1,1,1,1
6408,udp,,53,0,1,1,1,1,1,1,1
6409,udp,,53,0,1,1,1,1,1,1,1
6410,udp,,53,0,1,1,1,1,1,1,1
6411,tcp,,50872,0,1,1,1,1,1,1,1
6412,udp,,53,0,1,1,1,1,1,1,1
6413,udp,,53,0,1,1,1,1,1,1,1
6414,udp,,53,0,1,1,1,1,1,1,1
6415,udp,,53,0,1,1,1,1,1,1,1
6416,udp,,53,0,1,1,1,1,1,1,1
6417,udp,,53,0,1,1,1,1,1,1,1
6418,udp,,53,0,1,1,1,1,1,1,1
6419,udp,,53,0,1,1,1,1,1,1,1
6420,udp,,53,0,1,1,1,1,1,1,1
6421,udp,,53,0,1,1,1,1,1,1,1
6422,udp,,53,0,1,1,1,1,1,1,1
6423,udp,,53,0,1,1,1,1,1,1,1
6424,udp,,53,0,1,1,1,1,1,1,1
6425,udp,,53,0,1,1,1,1,1,1,1
6426,udp,,53,0,1,1,1,1,1,1,1
6427,udp,,53,0,1,1,1,1,1,1,1
6428,tcp,,36276,0,1,1,1,1,1,1,1
6429,udp,,53,0,1,1,1,1,1,1,1
6430,udp,,53,0,1,1,1,1,1,1,1
6431,udp,,53,0,1,1,1,1,1,1,1
6432,udp,,53,0,1,1,1,1,1,1,1
6433,udp,,53,0,1,1,1,1,1,1,1
6434,udp,,53,0,1,1,1,1,1,1,1
6435,udp,,53,0,1,1,1,1,1,1,1
6436,udp,,53,0,1,1,1,1,1,1,1
6437,udp,,53,0,1,1,1,1,1,1,1
6438,udp,,53,0,1,1,1,1,1,1,1
6439,tcp,,57574,0,1,1,1,1,1,1,1
6440,tcp,,2181,0,1,1,1,1,1,1,1
6441,tcp,,34984,0,1,1,1,1,1,1,1
6442,udp,,53,0,1,1,1,1,1,1,1
6443,udp,,53,0,1,1,1,1,1,1,1
6444,udp,,53,0,1,1,1,1,1,1,1
6445,udp,,53,0,1,1,1,1,1,1,1
6446,udp,,53,0,1,1,1,1,1,1,1
6447,udp,,53,0,1,1,1,1,1,1,1
6448,udp,,53,0,1,1,1,1,1,1,1
6449,udp,,53,0,1,1,1,1,1,1,1
6450,udp,,53,0,1,1,1,1,1,1,1
6451,udp,,53,0,1,1,1,1,1,1,1
6452,udp,,53,0,1,1,1,1,1,1,1
6453,udp,,53,0,1,1,1,1,1,1,1
6454,udp,,53,0,1,1,1,1,1,1,1
6455,udp,,53,0,1,1,1,1,1,1,1
6456,udp,,53,0,1,1,1,1,1,1,1
6457,udp,,53,0,1,1,1,1,1,1,1
6458,udp,,53,0,1,1,1,1,1,1,1
6459,udp,,53,0,1,1,1,1,1,1,1
6460,udp,,53,0,1,1,1,1,1,1,1
6461,udp,,53,0,1,1,1,1,1,1,1
6462,tcp,,50960,0,1,1,1,1,1,1,1
6463,tcp,,50912,0,1,1,1,1,1,1,1
6464,tcp,,9092,0,1,1,1,1,1,1,1
6465,tcp,,42773,0,1,1,1,1,1,1,1
6466,udp,,53,0,1,1,1,1,1,1,1
6467,udp,,53,0,1,1,1,1,1,1,1
6468,udp,,53,0,1,1,1,1,1,1,1
6469,udp,,53,0,1,1,1,1,1,1,1
6470,tcp,,50872,0,1,1,1,1,1,1,1
6471,tcp,,9092,0,1,1,1,1,1,1,1
6472,udp,,53,0,1,1,1,1,1,1,1
6473,udp,,53,0,1,1,1,1,1,1,1
6474,udp,,53,0,1,1,1,1,1,1,1
6475,udp,,53,0,1,1,1,1,1,1,1
6476,udp,,53,0,1,1,1,1,1,1,1
6477,udp,,53,0,1,1,1,1,1,1,1
6478,udp,,53,0,1,1,1,1,1,1,1
6479,tcp,,27017,0,1,1,1,1,1,1,1
6480,tcp,,57574,0,1,1,1,1,1,1,1
6481,udp,,53,0,1,1,1,1,1,1,1
6482,udp,,53,0,1,1,1,1,1,1,1
6483,udp,,53,0,1,1,1,1,1,1,1
6484,udp,,53,0,1,1,1,1,1,1,1
6485,udp,,53,0,1,1,1,1,1,1,1
6486,udp,,53,0,1,1,1,1,1,1,1
6487,tcp,,58768,0,1,1,1,1,1,1,1
6488,tcp,,45903,0,1,1,1,1,1,1,1
6489,udp,,53,0,1,1,1,1,1,1,1
6490,udp,,53,0,1,1,1,1,1,1,1
6491,udp,,53,0,1,1,1,1,1,1,1
6492,udp,,53,0,1,1,1,1,1,1,1
6493,udp,,53,0,1,1,1,1,1,1,1
6494,udp,,53,0,1,1,1,1,1,1,1
6495,udp,,53,0,1,1,1,1,1,1,1
6496,udp,,53,0,1,1,1,1,1,1,1
6497,tcp,,34984,0,1,1,1,1,1,1,1
6498,tcp,,50960,0,1,1,1,1,1,1,1
6499,tcp,,50912,0,1,1,1,1,1,1,1
6500,udp,,53,0,1,1,1,1,1,1,1
6501,udp,,53,0,1,1,1,1,1,1,1
6502,udp,,53,0,1,1,1,1,1,1,1
6503,udp,,53,0,1,1,1,1,1,1,1
6504,tcp,,2181,0,1,1,1,1,1,1,1
6505,udp,,53,0,1,1,1,1,1,1,1
6506,udp,,53,0,1,1,1,1,1,1,1
6507,udp,,53,0,1,1,1,1,1,1,1
6508,udp,,53,0,1,1,1,1,1,1,1
6509,udp,,53,0,1,1,1,1,1,1,1
6510,udp,,53,0,1,1,1,1,1,1,1
6511,tcp,,42773,0,1,1,1,1,1,1,1
6512,udp,,53,0,1,1,1,1,1,1,1
6513,udp,,53,0,1,1,1,1,1,1,1
6514,tcp,,50872,0,1,1,1,1,1,1,1
6515,udp,,53,0,1,1,1,1,1,1,1
6516,udp,,53,0,1,1,1,1,1,1,1
6517,udp,,53,0,1,1,1,1,1,1,1
6518,udp,,53,0,1,1,1,1,1,1,1
6519,udp,,53,0,1,1,1,1,1,1,1
6520,udp,,53,0,1,1,1,1,1,1,1
6521,tcp,,9092,0,1,1,1,1,1,1,1
6522,udp,,53,0,1,1,1,1,1,1,1
6523,udp,,53,0,1,1,1,1,1,1,1
6524,tcp,,36276,0,1,1,1,1,1,1,1
6525,tcp,,9092,0,1,1,1,1,1,1,1
6526,udp,,53,0,1,1,1,1,1,1,1
6527,udp,,53,0,1,1,1,1,1,1,1
6528,udp,,53,0,1,1,1,1,1,1,1
6529,udp,,53,0,1,1,1,1,1,1,1
6530,udp,,53,0,1,1,1,1,1,1,1
6531,udp,,53,0,1,1,1,1,1,1,1
6532,udp,,53,0,1,1,1,1,1,1,1
6533,udp,,53,0,1,1,1,1,1,1,1
6534,udp,,53,0,1,1,1,1,1,1,1
6535,udp,,53,0,1,1,1,1,1,1,1
6536,udp,,53,0,1,1,1,1,1,1,1
6537,udp,,53,0,1,1,1,1,1,1,1
6538,udp,,53,0,1,1,1,1,1,1,1
6539,udp,,53,0,1,1,1,1,1,1,1
6540,udp,,53,0,1,1,1,1,1,1,1
6541,udp,,53,0,1,1,1,1,1,1,1
6542,udp,,53,0,1,1,1,1,1,1,1
6543,udp,,53,0,1,1,1,1,1,1,1
6544,udp,,53,0,1,1,1,1,1,1,1
6545,udp,,53,0,1,1,1,1,1,1,1
6546,udp,,53,0,1,1,1,1,1,1,1
6547,udp,,53,0,1,1,1,1,1,1,1
6548,tcp,,57574,0,1,1,1,1,1,1,1
6549,udp,,53,0,1,1,1,1,1,1,1
6550,udp,,53,0,1,1,1,1,1,1,1
6551,udp,,53,0,1,1,1,1,1,1,1
6552,udp,,53,0,1,1,1,1,1,1,1
6553,udp,,53,0,1,1,1,1,1,1,1
6554,udp,,53,0,1,1,1,1,1,1,1
6555,tcp,,34984,0,1,1,1,1,1,1,1
6556,tcp,,50960,0,1,1,1,1,1,1,1
6557,tcp,,50912,0,1,1,1,1,1,1,1
6558,udp,,53,0,1,1,1,1,1,1,1
6559,udp,,53,0,1,1,1,1,1,1,1
6560,udp,,53,0,1,1,1,1,1,1,1
6561,udp,,53,0,1,1,1,1,1,1,1
6562,udp,,53,0,1,1,1,1,1,1,1
6563,udp,,53,0,1,1,1,1,1,1,1
6564,udp,,53,0,1,1,1,1,1,1,1
6565,udp,,53,0,1,1,1,1,1,1,1
6566,udp,,53,0,1,1,1,1,1,1,1
6567,udp,,53,0,1,1,1,1,1,1,1
6568,udp,,53,0,1,1,1,1,1,1,1
6569,udp,,53,0,1,1,1,1,1,1,1
6570,udp,,53,0,1,1,1,1,1,1,1
6571,udp,,53,0,1,1,1,1,1,1,1
6572,tcp,,42773,0,1,1,1,1,1,1,1
6573,tcp,,50872,0,1,1,1,1,1,1,1
6574,tcp,,2181,0,1,1,1,1,1,1,1
6575,udp,,53,0,1,1,1,1,1,1,1
6576,udp,,53,0,1,1,1,1,1,1,1
6577,udp,,53,0,1,1,1,1,1,1,1
6578,udp,,53,0,1,1,1,1,1,1,1
6579,udp,,53,0,1,1,1,1,1,1,1
6580,udp,,53,0,1,1,1,1,1,1,1
6581,udp,,53,0,1,1,1,1,1,1,1
6582,udp,,53,0,1,1,1,1,1,1,1
6583,udp,,53,0,1,1,1,1,1,1,1
6584,udp,,53,0,1,1,1,1,1,1,1
6585,udp,,53,0,1,1,1,1,1,1,1
6586,udp,,53,0,1,1,1,1,1,1,1
6587,udp,,53,0,1,1,1,1,1,1,1
6588,udp,,53,0,1,1,1,1,1,1,1
6589,udp,,53,0,1,1,1,1,1,1,1
6590,udp,,53,0,1,1,1,1,1,1,1
6591,udp,,53,0,1,1,1,1,1,1,1
6592,udp,,53,0,1,1,1,1,1,1,1
6593,udp,,53,0,1,1,1,1,1,1,1
6594,udp,,53,0,1,1,1,1,1,1,1
6595,udp,,53,0,1,1,1,1,1,1,1
6596,udp,,53,0,1,1,1,1,1,1,1
6597,udp,,53,0,1,1,1,1,1,1,1
6598,udp,,53,0,1,1,1,1,1,1,1
6599,udp,,53,0,1,1,1,1,1,1,1
